mint,symbol,name,pool_address,creation_timestamp,liquidity_usd,volume_24h_usd,price_change_1h,price_usd,buy_txn_count_24h,sell_txn_count_24h,holder_count,has_twitter,has_website,has_telegram,source
"CSB3inT3UMv9PrGpa7SVM6qkqJfiNbNXPS36GW36Lv52","CHAD","CHAD","5urhFmxNpRQyjKezGwHqkfvf2qSgyEHXLvtZzAiaPEjv",0,0,16.03,0,0.00000385,1,0,0,true,false,false,"dexscreener"
"Akd634sRBJQWKgosKCYDKQdxNuZr5J7r2VZ2Fwxmv6Zx","CHAD","CHAD","6ShBkYvqyuBP9P6LCqrzUxa4st5LZw2tFf36F6vUAFM",1752507696,10755.92,124.82,0,0.000008389,1,1,0,true,true,false,"dexscreener"
"5Efye6icXgHB5dCVYNFVBYEZs72HUR3BSQFAcVGKnSCV","CHAD","ChadWallet","HmKAgTavEpK4RpMpeRaSyJ41ZbAmhngMsunTovVgYuFE",1765152356,0,0.85,0,0.000004152,0,1,0,false,false,false,"dexscreener"
"9xwuQd1GG2sj8CwedbLHiSAV6Aja7wyiahXBMQdgpump","CHAD","CHAD","EiHtvUxUskHZnU6oueTbaaD4gZrosfL6UnB8KGyTMMEA",1730852584,6075.72,1.91,0,0.000005543,1,1,0,true,true,true,"dexscreener"
"DpSdC4nTYHWzf8cWmYksgUk2AuGkcBWHrwWrQhQLqyK1","CHAD","4chad.xyz","6zEsJPscY7btAEJ8i67zi99hxHXCftQvXVKbabJT4kaL",1771136042,0,5544.51,0,1.074e-7,49,11,0,false,false,false,"dexscreener"
"DQiaoJ5Ts1RFcp5HwYqFjUGeAw2cqSf8G3eHRcbmZoUM","CHAD","YES CHAD","Bx5Ftfjm5zsPw3oD54aZNi5JwBFm1wUfajYQQAYsgcL6",0,0,18.11,0,0.000003552,1,0,0,false,false,false,"dexscreener"
"EWwaRFnyoZNxybcDNNVHf5jgUjNgKJrhdfZU8Wgpump","CHAD","Yes Chad","9HUvZLyfBYBuKVdfMr2SLd78rD7RUm8Jtd4UzoC1t7yp",1763314330,10031.4,66.26,0,0.00001403,1,1,0,true,true,false,"dexscreener"
"ytqgq7pjuGvSXx2nXU2SaEABguznbxdhBXHbno7LscL","CHAD","CHAD","GFyem6HHA4zdHfj9yMuAmQuMAyp5qRmHAXkcRVYFNZLN",1770774180,4264.21,28.56,0,0.00000297,0,1,0,true,true,false,"dexscreener"
"8fShTrs6zvG1qNMGiu77UbRCoqoKougHEBfVRXVepump","CHAD","Yes chad","Axr2yfmypvs8mWJSXDNtRUz3wadSgm9yJQgS614Kiw5L",1769283404,4508.92,121.83,0,0.000002786,2,3,0,true,true,false,"dexscreener"
"GsMezGqod3ySLrezms31r1P7YzRBYRr6CbA1ADNX4sZM","CHAD","chad","8iu3s1E33aEroLZnYsw1KTQwiKPgVKPweSFLFbVZU7Ux",1771109543,0,1039.52,0,0.000004111,1,1,0,false,false,false,"dexscreener"
"7oLWGMuGbBm9uwDmffSdxLE98YChFAH1UdY5XpKYLff8","WOJAK","Wojak","6GDrReNVfyjQDCuGMrKdG2JU7Uj8NCvBt2ukaL2mDj1L",1715231153,112816,1629.33,-0.24,0.0002578,43,25,0,true,true,true,"dexscreener"
"4MPA8WbyYtKiufXDSdckEoMPdN5XK1Xw9S9LSLMjK5Y4","Wojak","Wojak","6ckfpq5wME37pAYdyK8iGmcaEuW1nhya2h4nAxKnxUGS",1707669445,12536,417.93,2.85,0.00003069,8,12,0,true,false,true,"dexscreener"
"7VYXBSQa79BuBrutcdKMXJodT8TLS7aDv6chaF3sbonk","WOJAK","Wojak","7hjo91jutkDRKLWLGy275HQ1rAJdKmmvd9nbWMtjnDvq",1754208090,11579.86,50.01,0,0.00001018,6,1,0,true,true,false,"dexscreener"
"6NspJqVFceCiU5D1YgVq7waYoC394Vhqxwg7cSJdFtVE","FROG","Frogonsol","FnBRxTzSNSqb3QCPfJEaMjMKAVFAwP2oRkwXNK4dKtdL",1710979375,1153445.91,10.79,0,0.000008611,5,1,0,true,true,true,"dexscreener"
"FWGWrsrvgcz1w6LjSSnuHB5y6KyWXhUKjLWhvDSJ48hE","FROG","just a frog","DSJb12h9tQPAZLpLC1EWFyX9kwDfjAuDmZnRvntqPhBQ",1768745613,16395.57,315.06,0.51,0.00003896,9,9,0,true,true,false,"dexscreener"
"7P8RM8hpQttAzC4an8CaYHko1njts73P1mawgbW3pump","FROG","The First Frog","98H3wMTkdFbYx4VhJShLuFPCNFh7GikNAf3z1mnXPpiH",1768972592,21028.85,632.9,0,0.00006414,6,2,0,true,true,false,"dexscreener"
"sm6LoSiRQLM28rMgcd8GtR5XBkZFMEYXgEUgwCxpump","FROG","Frog","8i3uVhj3ePrZ6asUyLRfqWmfLcJVt7HHm3vEiM8AFj8f",1732037864,7081.26,9.15,0,0.000005656,2,1,0,true,true,true,"dexscreener"
"H2WrPJFJMG2ZgtaacdKYCVHG1UhapkP9DEhzxqiipump","FROG","Life of Frog","AaAGQLYimNg3ggHnviz8xyL2biY3n3DBQ8WFv7cXx2XC",1769881943,16266.46,105.99,0,0.00004278,0,1,0,false,false,false,"dexscreener"
"38iKyL2KsgW1nVUJiLPA5AsAhS9VChxUg7nPdHUppump","Frog","Mr.Frog","3byA1NMRD2NJzW9L6wLTSFPE5kXxNebDryCCtejpeAp3",1770401828,3201.99,2.39,0,0.000001645,0,1,0,true,false,false,"dexscreener"
"Amt5wUJREJQC5pX7Z48YSK812xmu4j3sQVupNhtsEuY8","FROG","FROG","BmbcyUrA1UUY6thZwea3NAdxcKCQxPhkvVTtQJbR4nGv",1669611687,11.4,1,0,5.389e-9,1,0,0,false,false,false,"dexscreener"
"Bv1j57jTE82i3Eqmh2VDTWyJJWTuR6zr77uiHeCypump","FROG","Frog Paradise","8CuEFYbXwtrmrWPWgdvCoySLSJkvsxSzJwGHcy5piZpG",1771097735,0,1653.7,0,0.000002462,9,10,0,false,false,false,"dexscreener"
"6wvfcEj2z7BdH6nxteVLPpYDh7EgsRLtubaZ4NrGpump","FROGX","FROG","BKFZEXg3zFYUHsS9WG68rkKC19KU6wfTXmddNVdEmGww",1771066603,0,223.52,0,0.000002995,34,27,0,false,false,false,"dexscreener"
"DT1VK2oYDtM8gxJCUEVz2a2mZWmNRmp8QdJx9dsSwfFq","FROG","frog","C3x4G3vyWeaz42sh83cxZTHafAaGjdx1tepG5sARVByc",1771077864,0,244.16,0,0.000002433,5,4,0,false,false,false,"dexscreener"
"FC5fiewtGDB7q4kspTaBaKvBuy9Bywqh3FawEPMBAGS","CERTIFY","Cert Games","6UGKHZxhnz14vS9JRwPS8hz2ebWekb4LMt42hBLPomi8",1770972934,0,32592.47,-10.99,0.00002027,416,368,0,true,true,false,"dexscreener"
"4crsDLpDCaWh8qhCEstti3c63oH4xdArnmXLWakpBAGS","TME","The Mog Economy","DmD8RWUygw8fsiKrj4gQqDk31HQVejUrS9R6vJDGru6t",1771132203,0,21878.77,2.62,0.000005444,273,173,0,true,false,false,"dexscreener"
"Edzn7evq4SFPiRwCNc91cYjyBmMrtHoPR9HPRFQoBAGS","SOAP","bitchuneedsoap","BcHVKQcytrx9EXVE7VovDTiSvoM7vappass1GW6t5QPX",1769569476,0,17013.94,-3.53,0.000005164,131,108,0,false,false,false,"dexscreener"
"3DsdCFH1RGfaV1CUSJzbmYQ7vFSsVuEFK1tHRVAiBAGS","CHRIST","Christ Bags","3DrHmGXh9LVFFxz5yGmgm8jagHijqhXvSQyjhus1etPa",1771107201,0,13865.09,7.14,0.000006773,163,114,0,true,false,false,"dexscreener"
"7h7taqpaYrm6sr4ap1uvG66aXV4b2UcUQPAHQ92PBAGS","COM","COUNT ON ME","JCUSQwbDqrFWF2cpJvAYfFAvTReTbLGugTW5VD3o4bvD",1769791244,0,1595.23,-5.01,0.00001571,2,14,0,false,false,false,"dexscreener"
"8kivrta8Bpk6mHkSZDjFSKtZAn3RQbckiRxff7cTBAGS","VALLEY","agentvalley.tech","GafPGhHdZZxnrQgK6MMWFy4GP8KNcp72vy5QQmso6zCc",1770925629,0,7213.46,-5.18,0.000005636,56,59,0,true,true,false,"dexscreener"
"6t6yLG3krcdfDDcnxpdjQGtrMRBaWMxBPwN856HgBAGS","COOKED","cooked","3RitidM8JiJxAQ7JtrkKwkq6a5nmeFVLTdg9v2DBWQyr",1771067661,0,34452.22,0,0.000002441,489,340,0,false,false,false,"dexscreener"
"9SSaSWNbdiSqEXTVihU5fx5pPvGBPDBfkARybgdEBAGS","TOMMY","Tommy Fund","4DhEcFe2NceP5RTdxkvsMWnEbQXZfqkv2dCB4x2sBUJH",1771070275,0,19181.29,0,0.000002616,201,148,0,false,false,false,"dexscreener"
"GBuLcWkWS4qPyj5UrSt9nYAny6AjuHhTGxoW7UohBAGS","ALEXA","ALEXA WEB3","68G3YNNkzDLNaC4ck2uAkU7D1fmqYgMXr3PSkyAFvjb8",1769674309,0,288.2,2.38,0.000009888,2,8,0,true,true,false,"dexscreener"
"3XrYXG6VaPCsZoGq1U6Sc9nEJHDDTB5cwaPJcBkcBAGS","NIKECHAN","AIニケちゃん","G5rKzadXQkYb46e9UM1wso13TEkJ4WfHPFgFs2FHu29G",1771000782,0,18311.11,0,0.000002609,116,137,0,false,false,false,"dexscreener"
"EyuNaktciChJLDgqkB3Y7cHARjNRy5AJBaoAsfAKBAGS","BLUEBULL","BLUEBULLCoin","BPvCfGLiFnDbeV5bteiLSiHJKVGZESGxE9qBZGpes25Y",1769870192,0,71.2,1.37,0.00001007,4,2,0,false,false,false,"dexscreener"
"HL5xJ51avkApsTaXiNWysxGawYdJEXEUBR97rNoiBAGS","COOKED","cooked","6tzwrGQuP8MLjycVKyxoZhq6gukwEhUacm9zLVv9eMRy",1771067681,0,17098.5,0,0.000002533,128,93,0,false,false,false,"dexscreener"
"2UYRLZBAGXfAcNsMCW6ZmVuTYD7VhzsTXhmTSATGBAGS","X-CLI","X-CLI by @elliotarledge","FbM7eWtnhQXyhZuF4DLZKbaSJX95CdRqn3BakkNhNqa7",1771066264,0,16439.39,0,0.000002594,142,106,0,false,false,false,"dexscreener"
"FZUMJHqzyFCtQNMf3hM22AwjPN2cotFeEmA41mFZBAGS","CTF","Claim The Fees","APEmDRb58mwBboGVL8bnYJSVecdX56wWN9iGFoupCL2b",1769106907,0,14587.91,0,0.000003071,155,115,0,false,false,false,"dexscreener"
"Fqb9hjdHzQUhsrPmNR8vEe4NiyGxaHSmHX6zwKkWBAGS","BAGSCAT","BagsCat","AjLd7pE7xCfzifaiEpKPXximtxKUDHCZYHVhb5jEaia",1771123826,0,9283.7,-3.4,0.000003047,129,96,0,false,false,false,"dexscreener"
"5iQ873urwY7ZiypYXy3gMS6y8JdMaNpEFR4eziJ2BAGS","KUNO","The Hyperliquid Whale","4JrQNWgLLot4Xa7Sc5K6YWtUY6rLt9iA5QQxGajQaHgw",1771033051,0,12469.25,0,0.000002621,139,107,0,false,false,false,"dexscreener"
"8gt2rW6zRz2TnrsH4LXYeWVjELPXWsgroWXDBaTXBAGS","BTCP","CoroCoro Comic Pikachu","Gda7q6KFJoqWm5yGbTMg9u1LZyg9KKh1NVY35hU2Uryk",1771128545,0,11203.73,0,0.000002636,116,94,0,false,false,false,"dexscreener"
"mHe4DyXNDBEWN3tdtG1ZXNfLUxDuwsakVbrEC2WBAGS","SAMMY","Sammy Jankis","5N4pR5aNL4sriLPvAViRahfSp7heQVKT74evd6YZELvB",1771105707,0,12194.5,0,0.000002635,101,95,0,false,false,false,"dexscreener"
"4f8QFxLH8Kc4MLwffjoKPBoVNvyDmksgadfdNEMFBAGS","RESTORE","Restore Britain","FBttJgZrboUSpYdeLYLgL81nAzpPXpp9K2DcGSZYmQ3v",1771060096,0,10635.05,0,0.000002554,96,78,0,false,false,false,"dexscreener"
"Bdwt1g8TJki9FSuyCQuDtYkygAVqj2Z626Mir1ccBAGS","BAGS","BAGSCOIN","DKmbKopRcvfZcCtpzDpFWiPjcVC4rzpMRUYYnSSb6eMv",1754716103,5924.64,937.86,-0.81,0.000006759,13,21,0,true,false,true,"dexscreener"
"Bm5ZikphdvZBW57bvrNs4njLkYFuQtBuPccamhxQBAGS","BAGS","Bagscoin","4mgaFLTqe8RBL2PZTZaNKvJ5yh9mys99DcCvxjtUXKLP",1749573855,6724.23,202.45,0,0.000008678,3,5,0,true,true,false,"dexscreener"
"5CZgcEAts35Tcos5PYU46RtUC5wNthtK6KMHnuiBBAGS","OMNI","OmnixAI","23Z7pB15h2yYJRizGfTgNubGdZWsicfPeNWsu88q4sv7",1771087237,0,9675.4,0,0.000002864,86,77,0,false,false,false,"dexscreener"
"EC26JxgnfbrSGgWNYhqMiDe5GQE9kBkuxs2XB7seBAGS","BANKS","William Banks Fund","C34ab9G7V7RgyKNFikC8kRhfNJUtVxfXM6JVi5GmtTCJ",1771021029,0,9580.21,0,0.000002731,61,57,0,false,false,false,"dexscreener"
"EB243VR7X4DkE7fc895o5icbPvQFuWgD3nPrLMWBAGS","PTSD","PTSDshow","7XLtfVW7tscdxKYBABH1jwuHkKoyMRuCGLEVzwVfSiAq",1770916116,0,4996.58,0,0.000004642,52,39,0,false,false,false,"dexscreener"
"26GKrCrCsK8bEs3sS8YUtED4y2eTeUz6xRHsQGvpBAGS","CLAW","ClawMission ","F2KegcnNTHt1DWchkeHfjFM44W4nrGLLxpBhZRSSJtJd",1770560076,0,8902.65,0,0.000002566,70,60,0,false,false,false,"dexscreener"
"8X6SyaSgYdPfmZTc1B7Kc7YytMwUYJVTWXgSxJWMBAGS","BAGS","BAGS","BjoLhkUZKtPMBxEN7Lofn6n4k6vKtm88xSj8V2n1E69u",1754725485,6086.11,56.54,0,0.000007319,6,1,0,true,false,false,"dexscreener"
"EvkDC595Xg6f6DqNHx3fetaXnWYCRigUixBLDsvTBAGS","MERTCOIN","mertcoin","CbhoXLnW8aE8Zq752ahn7ZDvVnVu9krB2axp5y9K5QnR",1771074564,0,7780.67,0,0.000002536,50,68,0,false,false,false,"dexscreener"
"2msxhGKQ5poV7FidYLrGdpTThVvbRfxLNN8EvLTFBAGS","USELESS","USELESS COIN","BM33h48RHopeeipVTZsxwTFvVepCf6rpzCKZBFMDWnB5",1771060666,0,7681.05,0,0.000002506,86,88,0,false,false,false,"dexscreener"
"G2E8vD3kqLGuiQPwR2jcbVxEgsmpmHhL7k5qPmZBBAGS","COOKED","COOKED","Hbj4GtXzYhiHsYz4QW3LuQhqoAHxHwNXFio6mjcZjvcz",1771067666,0,7671.71,0,0.00000252,39,38,0,false,false,false,"dexscreener"
"Gi2ce3Eu6dt8iAS2pa8hLsoudSEvew477SVJkHUipump","MAG","Magnum SniperBot","Dy6anCarr1HMsLfjCavJFDhspMEm5dX8k21AiiAPycsZ",1739978588,6834.54,25.46,0,0.000005779,1,0,0,true,true,true,"dexscreener"
"DbiJFNAQL1hGnw3sHMwS68hfaXmmXpyXRvHjFqfzpump","ZERO","SEND THIS TO ZERO FCKIN SNIPERS","F9X9D9QKyVpLDoQ3d9HZwwUbAnC5RXW76e8LCbXzWXVi",1771091974,0,4270.68,0,0.00000246,23,23,0,false,false,false,"dexscreener"
"3HoH6xmrk1WnxPTMQqjEtvkU99JQrrDqCv7DCqwbpump","Claw","Claw sniper","6rBdX3uZ4Wgqg69JsuX1GmHhXgrufkS1VEtHXEbeMXHN",1771107732,0,3809.86,0,0.000002462,9,9,0,false,false,false,"dexscreener"
"BujpS6oy8DtmaewZBtfVBGccBLZDq4M9mXTGhPcipump","wrecked ","farming snipers","5K9bZCvT3jfFBXsbCGVXstmEF3bAvH1JSsm3EVfgbHj5",1771137883,0,1345.28,0,0.000002511,10,11,0,false,false,false,"dexscreener"
"C9N9nsePUpRHXb6PcFR9mMdf1sZzz9GqkBbSpCy7bonk","SNIPER","Slope Sniper","6Gwy7nGJXZSYqfBLMX3Ho43TRG2yJ2MWGpjRFdj4Pett",1769602398,0,66.94,0,0.000004473,0,1,0,true,true,false,"dexscreener"
"E6EMyQb5CE2fdvWc29V4HPf2o6y7Lk4vDKo3CMQUpump","sniper","forsniper","A5hnSWZ7vgVmFVLTo1VwgtC2DCegr9VywJsDMbKXm7oP",1771065697,0,873.25,0,0.000002457,7,8,0,false,false,false,"dexscreener"
"CNhvjUoMwMCJa83kV8QsqJXEQpCyv2dUWs8vykY1pump","SLink","SnipeLink","48shAv4heLsRJK7NkhW4Mz9TH1nNpsHd85KnqJJWKbUP",1771141681,0,44.46,2.4,0.000002608,8,3,0,false,false,false,"dexscreener"
"3ittWvmXCy8z4LdPALkbnnn7QYGUH3xrVnfUfpQNpump","SNIP","American Sniper","BAQXAv14xVKiimLd4gaYwW3w1EKwdKc3uMer5Pcej1zD",1771099157,0,673.12,0,0.000001044,31,29,0,false,false,false,"dexscreener"
"AtkTuw6zbVDze4Y2A5xG1A5LB2sj1pZTLhJFjheopump","sNIPER","Rinse","AXfqTCaoPhz95qQcM81oUCgsFk1TgNBeJSyH5icAecRC",1771068595,0,725.88,0,0.000002425,6,7,0,false,false,false,"dexscreener"
"F3ADPd6q1KRHwVeBaJ3BYn1FrFqKH65jh1uDYMNspump","D","D pls snipe","7WkmrSgs5rCLCTDgXsJtjvhLnMgvYrnQCAVLqdF5x7qY",1771094374,0,638.68,0,0.000002464,1,1,0,false,false,false,"dexscreener"
"71Ewnep6K3e2nUv6RF7uTE4htUhTR6cKdsxveQf3BAGS","POLYSNIPER","Poly Sniper","B5iNEbSRXx1zCtn4eXc5QiiKeNgJacdTShMi9HLWsn7u",1770645878,0,1.1,0,0.000002614,0,1,0,false,false,false,"dexscreener"
"73kRgKpqCK5YwuLVDsGuiavYiLoe5MbqFkJE3hTVpump","SL","Snipelink","6pfMsAQocjNVHXLCa9nBVNqZb9iziNNFbQwbGvBzTZer",1771141018,0,29.44,-0.26,0.000002548,4,3,0,false,false,false,"dexscreener"
"qUrJspmYLB6wuxsdtgBiC9zSHj6MxBRwjUYdYQFpump","CUPID","Cupid’s Liquidity Sniper","B9yyXnRz89JmG35Wp9xkeWhbzFwxdUdJw3iLZLQ9ZxsA",1771074731,0,77.83,0,0.000002413,4,3,0,false,false,false,"dexscreener"
"Ao4D8e5iS9HCDzLeo9cg6LtrE2E7krTVrtboA5Aapump","AH","Valentine Sniper","78DPMqa1X8JJNZP5RpD6t6DPvXPysGz8HErHM9PcdxaT",1771064374,0,30.18,0,0.000002419,10,7,0,false,false,false,"dexscreener"
"38VwAmTLbBNQCTT59BQxXBjDoCrxFHizpaChwH195A9o","CST","Concurrent Snipe Test","CuiHso1vRV1RNFB3vQcsUz2G4S6kVeedBBAM6LaDKLJy",1770741343,0,0.34,0,0.000002515,2,2,0,false,false,false,"dexscreener"
"7TnMhcELUGdQyYEzoF1WZnReZDxLqoue2aKkZGEtpump","nigger","nigger sniper","5GHWm9QrcksjgBj1XhTDBvbm511CbkKBumDrwWjGZ6Zb",1770736291,0,0.34,0,0.000002477,2,2,0,false,false,false,"dexscreener"
"2zD1mGPJqusUxgXoVz4nQyVocuZFwtZ7qfeuRYCd7GgT","SOBS","SNIPEROBS","8TJ8XSLhVCQU3ukxPwd6GmdWMG7KE7bqLXhBkiETnu1o",1770669461,0,0.34,0,0.000002455,2,2,0,false,false,false,"dexscreener"
"GEMMxeBoEbDzbxR4NBA3TM1kuCrqj1MNeShZVx8i2ZaR","GEM","GEM","A8gVGajk3ziKJvc1BhPL2hxQhS2NnwgCF6T1mV5aL91e",1757985665,5861.39,110.56,3.96,0.00002849,3,5,0,true,true,true,"dexscreener"
"AuwMoQLSeebNFmfnjySHbktMD8etbqMR5o2dGfxg6YCB","GEM","GEM","3ugdMFTZVyY3TWCBT3gapfk7Gby5kAEKnUGDYJYy7yuJ",1767738666,10800.19,10.12,0,0.00001885,2,1,0,true,true,false,"dexscreener"
"Eg5wv57KwwVmWnUqrpXBxrMvB5sPLGdScJ9LB5bLpump","$GEM","Gem ","DAPXSjnGCTtz2XoqeF9Yt5uE94j4zNN8Mz5VNbDjq6Gv",1771138325,0,610.89,-11.74,0.0000026,16,11,0,false,false,false,"dexscreener"
"fCnJAiAGhppNQQuw3vC6HQ4mLDJP3T55sG7m7TFpump","GEM","Hidden Gem","2zeAaVo2ziv3KCQDKx3BPmt83DqbkysPJJQiQ1VRQp8x",1759250595,3411.52,1.27,0,0.000001836,1,0,0,true,true,true,"dexscreener"
"9RWXmkrbQY3EnF42zcYLDPXtxDkrNDtrJPz86y9Dpump","gem","gem","H74CbHEZWTe4pyJXjT48eEsbCVtV4vmoKsgHkB3WGXx1",1769452912,3334.61,0.12,0,0.000001699,0,1,0,true,false,false,"dexscreener"
"2gM58zkzXGox3Mm6gi4r6Rbhz86WJocEq5AzaBNs877Y","gem","gem","PmRvVJrPRngApS7NBkDt8ksXSXPPnFuuqJAzCi8LJsh",1711893117,261.98,0.14,0,6.451e-8,2,0,0,false,false,false,"dexscreener"
"Bv6ZwSiyYCbZYoJfX9dXWs4kHXih1QxQtHmroxUGpump","GEM","gem alarm","GUK41Q7VnvZwwJEUY3jyQa88U4DcnekY6XU7L2gE43RM",1770760219,0,0.17,0,0.000002431,1,1,0,false,false,false,"dexscreener"
"CBkLqyDkrhsvwGxPW24J8cYF62tT9hcw7SdwbhL2pump","GEM","Gemini","Bne8BvsmgS6cYHdzPkm8xz6KK3aK1GCzyZjFDemPLC8i",1770757303,0,0.17,0,0.000002442,1,1,0,false,false,false,"dexscreener"
"E8AwbffB9oGWZNR1iE5QXsiEYZ3bPAudPdoZL3ATpump","GEM","The Golden Era of Memes","2jZavBVfMnqc4hKVQ2F59sSwtWxSupuprDckS1VGE7Cr",1770626413,0,0.16,0,0.000002404,1,1,0,false,false,false,"dexscreener"
"DPdNMhjBnftREwT82KXytQBk7zd5RBkRrG41L795pump","QE","QuantumCoin","9PX5Rt6NCBsjBjgKyaFqm1TDe3uNpU9spVGeMNLSzW7H",1757502020,51298.02,30.5,2.25,0.0003637,4,3,0,true,true,true,"dexscreener"
"ARiZfq6dK19uNqxWyRudhbM2MswLyYhVUHdndGkffdGc","GEMINI","Gemini","HxhdKrB1UpSwfuMoZMVzPVELzbPWHdyN6PHU9CBFium9",1720206340,20491.25,1381.58,1.46,0.0001423,35,41,0,true,true,true,"dexscreener"
"HsZfTtm1w84Aena7GwrXsZFGtYi1hAZzYVnbG1wgpump","DIAMOND","DIAMOND","C9t6d3nimzTZTwGexKmEYMhRLftWm8v3rKAsZFFrtPcd",1717771506,23705.97,818.51,0,0.00004232,2,2,0,true,true,true,"dexscreener"
"GoCr92MAhiE1kxXyGx7yPdS9qmVxhcJaKN7aNZumgcz6","DIAMOND","Drake's Dog","8s8CJgdsGHVLn3VkKTidSkxMtLiwrv3q4qMWqQX4jWt8",1705299250,8658.07,0.32,0,0.000006821,0,2,0,true,true,true,"dexscreener"
"JDntPmSCzd2jHAYDp5SexyAYrTRvuLBqYSs2dULapump","DIAMOND","DIAMOND HANDS","HnFbMsZyPiCCUetwXfMwJBghC1FzvTx5Qne244sfyfnQ",1770869184,0,535.12,0.86,0.000003059,9,41,0,true,false,false,"dexscreener"
"NXJz5srQ8daJ9xdqPJfhwVQGNamPPrWXWgTqqMWpump","DIAMOND","Diamond Hands","6uLEJV6DJBD8Bd37dNSBQ6wfTWHUQtCAjyovddTxRpge",1771071756,0,1022.35,0,0.000002436,5,5,0,false,false,false,"dexscreener"
"HLDFg15xANEWVePxk7XJUhCUabBfGjT7GLK92bQwpump","Diamond","Diamond","DQrs1J9oQHADJEZn3nm4JqkSzZQoeZBC6f9LfiB3D7tC",1771133043,0,540.62,0,0.000002501,3,2,0,false,false,false,"dexscreener"
"7zuG5MfSPax7HkifYNsh1qfjwhq4YiokLMh7RMLspump","DIAMOND","fancy vivid yellow orange diamon","9rpsJwn3VmKGyZbvBiHErEUrW1WxPhfRnYQwQThux5sX",1771097944,0,168.42,0,8.897e-7,29,29,0,false,false,false,"dexscreener"
"HcaLt28XKJwgpsoEvewgUPXaSCGd9acyMLGFmvfEpump","Diamond","Diamond hands","1Lh14btrMJ6bgtwghmWihb6MRdjqRAXavcfEYEZgJkk",1771056293,0,5.03,0,0.000002411,3,3,0,false,false,false,"dexscreener"
"3XGaaTBxNVKEdGVfkm1uSDwShhTv68sijHSRvXfUpump","Diamond","Diamond hands","BFU9MmmyT6YTVLVphFWYewmfDmCv3ZJ3QNdQxF5dRZ1E",1771056343,0,17.18,0,0.000002401,1,2,0,false,false,false,"dexscreener"
"eFzFZv2MiyxiQke4TTiiFsxcdtNTHtXpAv14saxpump","diamond","diamondluna","DM8BT7hEp1MPi8EKacxQwAx7ojBSSUhn4tUFYqwQLANf",1770909100,0,0.34,0,0.000002443,2,2,0,false,false,false,"dexscreener"
"Ajm7KcSYyXLGz2wixNxJ2bqSPVqhGTmSZD43kD8rpump","DIAMOND","Diamond Hands","5YLUj31KSkcaNFz16EsXc1SZPK2c5xUKXeSKG6tB5DXj",1771029961,0,0.17,0,0.000002431,1,1,0,false,false,false,"dexscreener"
"Ap7ciL9y7uM4QqV54iiXsGqax9VMSNioMHd2njoZpump","Diamond","Diamond Hands","CRuiDofW4ZiM3qFBKNkfmZQBJvGRtpEAr3b2hYZAZV3S",1770870277,0,0.17,0,0.000002472,1,1,0,false,false,false,"dexscreener"
"BQZ58xiqP2w5y3We4EzsuFg8pDGFy6EkKb7qPddVpump","Diamond","Diamond Hands","EjVjqYYhYnWYV3CDdioy7DxhQLVgfqecGbefutb4TXff",1770604083,0,0.17,0,0.000002433,1,1,0,false,false,false,"dexscreener"
"9FYEBNarRf7MvvJJhUS8WU1aL7YTy58DhmQj9H2gpump","Diamond","diamond pepe","9M3CePfhixfurCjLP5oxfCV1VKCxfawitYrzNab44tgJ",1771013511,0,0.17,0,0.000002461,1,1,0,false,false,false,"dexscreener"
"78Aaje17QWiU6pTSMmZMQNMsadMsxZr2aZChKj5Rpump","Diamond","The White Diamond","DqBuh5dWAnkmowfd6SLBnV3SATpYhwgFByhU4PoViQep",1770745099,0,0.16,0,0.000002401,1,1,0,false,false,false,"dexscreener"
"Eh36AX4m5CwyCHHcAy95oWRop2EMYVJbLQq7q77hsX9N","XAU","Gold","5bns2je5vrMvtYqa7X8PsyFARja8PLFybLA5PjgkUyZ9",1759234139,42626.57,2349.35,-2.07,0.00011,36,34,0,true,true,true,"dexscreener"
"3J4XmrqWbiwCro4psrQdwCmoxnwC7BgQevPwoUF3BAGS","GOLD","Malleable Gold","Bw3fAQ6HWep7iDBauaRCakzjVstVqjAPME7dCyCawJSe",1769789295,27961.84,2390.97,0,0.000153,136,116,0,true,false,true,"dexscreener"
"GoLDppdjB1vDTPSGxyMJFqdnj134yH6Prg9eqsGDiw6A","GOLD","GOLD","3Vj8miZuTSdonf4W1xLdYFatrXLm38CShrCi7NbZS5Ah",1759853457,446580.61,5631.07,0.51,5036.033,9,31,0,false,false,false,"dexscreener"
"CCDZcVDqNn2uAFyciEX9XWb8qjPcTFM5Din96TT5webL","Gold","Lydian Lion","2VQ8wLQ7ht5BtQBwbHb9xF4VNV3Vej23LRHUQMLvNB93",1770597418,26837.02,89.73,0,39.33,0,2,0,false,false,false,"dexscreener"
"GoLDDDNBPD72mSCYbC75GoFZ1e97Uczakp8yNi7JHrK4","GOLD","GOLD","HgU7TgjS87fymGvGNeckK2mCetXpdRL9nRYJRLD9vWHL",1742490307,53079.74,666.73,-0.07,0.00007428,17,45,0,true,true,false,"dexscreener"
"9YnfbEaXPaPmoXnKZFmNH8hzcLyjbRf56MQP7oqGpump","GOLD","Physical Gold","8n1LYpyMePFzf2kXueHvXtqve6J53wBW4oG9vincr3x7",1741920296,42907.4,684.38,2.06,0.0000462,3,8,0,true,false,true,"dexscreener"
